1612913715502.1968,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715517.7761,0.04903324693441391,-9.43399715423584,0.3040061295032501
1612913715533.3562,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715548.9363,0.04903324693441391,-9.45361042022705,0.2843928337097168
1612913715564.5151,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913715580.095,0.08825984597206116,-9.45361042022705,0.32361945509910583
1612913715595.6748,0.04903324693441391,-9.45361042022705,0.2843928337097168
1612913715611.2554,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913715626.836,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715642.4146,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715657.992,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913715673.569,0.04903324693441391,-9.43399715423584,0.3040061295032501
1612913715689.1472,0.04903324693441391,-9.45361042022705,0.2843928337097168
1612913715704.7253,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715720.3035,0.04903324693441391,-9.43399715423584,0.32361945509910583
1612913715735.881,0.06864655017852783,-9.43399715423584,0.2843928337097168
1612913715751.459,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715767.0356,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715782.6113,0.06864655017852783,-9.43399715423584,0.26477953791618347
1612913715798.1877,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715813.7632,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715829.3394,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715844.9155,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715860.4937,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715876.0706,0.04903324693441391,-9.45361042022705,0.3040061295032501
1612913715891.6475,0.06864655017852783,-9.43399715423584,0.2843928337097168
1612913715907.2273,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913715922.804,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913715938.3816,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913715953.958,0.06864655017852783,-9.45361042022705,0.32361945509910583
1612913715969.5356,0.06864655017852783,-9.414383888244629,0.3040061295032501
1612913715985.1118,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716000.689,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716016.267,0.04903324693441391,-9.45361042022705,0.3040061295032501
1612913716031.843,0.06864655017852783,-9.43399715423584,0.2843928337097168
1612913716047.419,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716062.994,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716078.5696,0.06864655017852783,-9.414383888244629,0.3040061295032501
1612913716094.1453,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716109.7227,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913716125.298,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716140.8723,0.06864655017852783,-9.43399715423584,0.32361945509910583
1612913716156.4475,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716172.0237,0.04903324693441391,-9.45361042022705,0.3040061295032501
1612913716187.5999,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716203.1736,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716218.7485,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716234.3232,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716249.897,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716265.4714,0.06864655017852783,-9.45361042022705,0.2843928337097168
1612913716281.0469,0.06864655017852783,-9.45361042022705,0.32361945509910583
1612913716296.6272,0.04903324693441391,-9.43399715423584,0.2843928337097168
1612913716312.2075,0.04903324693441391,-9.43399715423584,0.2843928337097168
1612913716327.7898,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716343.3699,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716358.9487,0.06864655017852783,-9.43399715423584,0.2843928337097168
1612913716374.5269,0.04903324693441391,-9.45361042022705,0.3040061295032501
1612913716390.1055,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716405.6853,0.06864655017852783,-9.43399715423584,0.2843928337097168
1612913716421.2659,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716436.8455,0.06864655017852783,-9.45361042022705,0.3040061295032501
1612913716452.4238,0.06864655017852783,-9.43399715423584,0.3040061295032501
1612913716468.0032,0.06864655017852783,-9.43399715423584,0.3040061295032501
